driverStandingsId,raceId,driverId,points,position,wins
66930,914,8,45.0,11,0
66931,914,818,21.0,13,0
66932,914,826,8.0,15,0
66933,914,815,46.0,10,0
66934,914,16,0.0,17,0
66935,914,821,0.0,20,0
66936,914,820,0.0,21,0
66937,914,824,2.0,16,0
66938,914,154,8.0,14,0
66939,914,813,0.0,19,0
66940,914,828,0.0,18,0
66941,914,20,139.0,4,0
66942,914,1,266.0,1,8
66943,914,13,71.0,9,0
66944,914,155,0.0,22,0
66945,914,817,193.0,3,3
66946,914,827,0.0,23,0
66947,915,3,274.0,2,4
66948,915,825,49.0,10,0
66949,915,18,94.0,7,0
66950,915,4,141.0,6,0
66951,915,822,145.0,4,0
66952,915,807,76.0,8,0
66953,915,8,47.0,12,0
66954,915,818,21.0,13,0
66955,915,826,8.0,15,0
66956,915,815,47.0,11,0
66957,915,16,0.0,17,0
66958,915,821,0.0,20,0
66959,915,820,0.0,21,0
66960,915,824,2.0,16,0
66961,915,154,8.0,14,0
66962,915,813,0.0,19,0
66963,915,828,0.0,18,0
66964,915,20,143.0,5,0
66965,915,1,291.0,1,9
66966,915,13,71.0,9,0
66967,915,155,0.0,22,0
66968,915,817,199.0,3,3
66969,915,827,0.0,23,0
66970,916,3,292.0,2,4
66971,916,825,53.0,10,0
66972,916,18,94.0,7,0
66973,916,4,149.0,6,0
66974,916,822,155.0,4,0
66975,916,807,76.0,9,0
66976,916,8,47.0,12,0
66977,916,818,22.0,13,0
66978,916,826,8.0,15,0
66979,916,815,47.0,11,0
66980,916,16,0.0,18,0
66981,916,821,0.0,20,0
66982,916,820,0.0,21,0
66983,916,824,2.0,17,0
66984,916,154,8.0,14,0
66985,916,813,2.0,16,0
66986,916,828,0.0,19,0
66987,916,20,149.0,5,0
66988,916,1,316.0,1,10
66989,916,13,83.0,8,0
66990,916,155,0.0,22,0
66991,916,817,214.0,3,3
66992,916,827,0.0,23,0
66993,917,3,317.0,2,5
66994,917,825,55.0,10,0
66995,917,18,106.0,7,0
66996,917,4,157.0,5,0
66997,917,822,156.0,6,0
66998,917,807,80.0,9,0
66999,917,8,53.0,11,0
67000,917,818,22.0,13,0
67001,917,826,8.0,15,0
67002,917,815,47.0,12,0
67003,917,16,0.0,18,0
67004,917,821,0.0,20,0
67005,917,820,0.0,21,0
67006,917,824,2.0,17,0
67007,917,154,8.0,14,0
67008,917,813,2.0,16,0
67009,917,828,0.0,19,0
67010,917,20,159.0,4,0
67011,917,1,334.0,1,10
67012,917,13,98.0,8,0
67013,917,155,0.0,22,0
67014,917,817,214.0,3,3
67015,917,827,0.0,23,0
67016,918,3,317.0,2,5
67017,918,825,55.0,11,0
67018,918,18,126.0,8,0
67019,918,4,161.0,6,0
67020,918,822,186.0,4,0
67021,918,807,96.0,9,0
67022,918,8,55.0,12,0
67023,918,818,22.0,13,0
67024,918,826,8.0,15,0
67025,918,815,59.0,10,0
67026,918,16,0.0,18,0
67027,918,821,0.0,20,0
67028,918,820,0.0,21,0
67029,918,824,2.0,17,0
67030,918,154,8.0,14,0
67031,918,813,2.0,16,0
67032,918,828,0.0,19,0
67033,918,20,167.0,5,0
67034,918,1,384.0,1,11
67035,918,13,134.0,7,0
67036,918,155,0.0,22,0
67037,918,817,238.0,3,3
67038,918,827,0.0,24,0
67039,918,829,0.0,23,0
67203,933,3,159.0,2,3
67201,926,822,0.0,18,0
67199,926,826,0.0,16,0
67197,926,154,0.0,14,0
67195,926,8,0.0,12,0
67202,933,1,169.0,1,4
67200,926,825,0.0,17,0
67198,926,813,0.0,15,0
67196,926,830,0.0,13,0
67194,926,18,0.0,11,0
67193,926,815,1.0,10,0
67192,926,832,2.0,9,0
67191,926,828,4.0,8,0
67190,926,807,6.0,7,0
67189,926,817,8.0,6,0
67188,926,831,10.0,5,0
67187,926,13,12.0,4,0
67186,926,20,15.0,3,0
67185,926,3,18.0,2,0
67184,926,1,25.0,1,1
67058,927,1,43.0,1,1
67059,927,3,33.0,3,0
67060,927,20,40.0,2,1
67061,927,13,20.0,4,0
67062,927,831,10.0,6,0
67063,927,817,9.0,8,0
67064,927,807,6.0,9,0
67065,927,828,4.0,12,0
67066,927,832,6.0,11,0
67067,927,815,1.0,14,0
67068,927,18,0.0,16,0
67069,927,8,12.0,5,0
67070,927,830,6.0,10,0
67071,927,154,0.0,15,0
67072,927,813,0.0,18,0
67073,927,826,2.0,13,0
67074,927,825,0.0,19,0
67075,927,822,10.0,7,0
67076,927,833,0.0,17,0
67077,927,4,0.0,20,0
67078,927,829,0.0,21,0
67079,928,1,68.0,1,2
67080,928,3,51.0,3,0
67081,928,20,55.0,2,1
67082,928,13,30.0,4,0
67083,928,831,14.0,7,0
67084,928,817,11.0,8,0
67085,928,807,6.0,10,0
67086,928,828,5.0,13,0
67087,928,832,6.0,12,0
67088,928,815,1.0,15,0
67089,928,18,0.0,16,0
67090,928,8,24.0,5,0
67091,928,830,6.0,11,0
67092,928,154,6.0,9,0
67093,928,813,0.0,20,0
67094,928,826,2.0,14,0
67095,928,825,0.0,21,0
67096,928,822,18.0,6,0
67097,928,833,0.0,18,0
67098,928,4,0.0,17,0
67099,928,829,0.0,19,0
67100,929,1,93.0,1,3
67101,929,3,66.0,2,0
67102,929,20,65.0,3,1
67103,929,13,31.0,5,0
67104,929,831,14.0,8,0
67105,929,817,19.0,7,0
67106,929,807,6.0,10,0
67107,929,828,5.0,14,0
67108,929,832,6.0,12,0
67109,929,815,5.0,13,0
67110,929,18,0.0,17,0
67111,929,8,42.0,4,0
67112,929,830,6.0,11,0
67113,929,154,12.0,9,0
67114,929,813,0.0,20,0
67115,929,826,4.0,15,0
67116,929,825,0.0,21,0
67117,929,822,30.0,6,0
67118,929,833,0.0,18,0
67119,929,4,0.0,16,0
67120,929,829,0.0,19,0
67121,930,1,111.0,1,3
67122,930,3,91.0,2,1
67123,930,20,80.0,3,1
67124,930,13,39.0,6,0
67125,930,831,14.0,9,0
67126,930,817,25.0,7,0
67127,930,807,6.0,12,0
67128,930,828,5.0,14,0
67129,930,832,8.0,10,0
67130,930,815,5.0,13,0
67131,930,18,0.0,17,0
67132,930,8,52.0,4,0
67133,930,830,6.0,11,0
67134,930,154,16.0,8,0
67135,930,813,0.0,20,0
67136,930,826,5.0,15,0
67137,930,825,0.0,21,0
67138,930,822,42.0,5,0
67139,930,833,0.0,18,0
67140,930,4,0.0,16,0
67141,930,829,0.0,19,0
67142,931,1,126.0,1,3
67143,931,3,116.0,2,2
67144,931,20,98.0,3,1
67145,931,13,39.0,6,0
67146,931,831,16.0,9,0
67147,931,817,35.0,7,0
67148,931,807,6.0,13,0
67149,931,828,5.0,15,0
67150,931,832,9.0,12,0
67151,931,815,11.0,11,0
67152,931,18,4.0,16,0
67153,931,8,60.0,4,0
67154,931,830,6.0,14,0
67155,931,154,16.0,10,0
67156,931,813,0.0,20,0
67157,931,826,17.0,8,0
67158,931,825,0.0,21,0
67159,931,822,42.0,5,0
67160,931,833,0.0,18,0
67161,931,4,0.0,17,0
67162,931,829,0.0,19,0
67163,932,1,151.0,1,4
67164,932,3,134.0,2,2
67165,932,20,108.0,3,1
67166,932,13,47.0,6,0
67167,932,831,16.0,10,0
67168,932,817,35.0,7,0
67169,932,807,10.0,12,0
67170,932,828,5.0,16,0
67171,932,832,9.0,13,0
67172,932,815,11.0,11,0
67173,932,18,4.0,17,0
67174,932,8,72.0,4,0
67175,932,830,6.0,14,0
67176,932,154,17.0,9,0
67177,932,813,6.0,15,0
67178,932,826,19.0,8,0
67179,932,825,0.0,21,0
67180,932,822,57.0,5,0
67181,932,833,0.0,19,0
67182,932,4,0.0,18,0
67183,932,829,0.0,20,0
67204,933,20,120.0,3,1
67205,933,13,62.0,6,0
67206,933,831,16.0,11,0
67207,933,817,36.0,7,0
67208,933,807,18.0,9,0
67209,933,828,5.0,16,0
67210,933,832,9.0,15,0
67211,933,815,13.0,12,0
67212,933,18,4.0,17,0
67213,933,8,72.0,4,0
67214,933,830,10.0,14,0
67215,933,154,17.0,10,0
67216,933,813,12.0,13,0
67217,933,826,19.0,8,0
67218,933,825,0.0,21,0
67219,933,822,67.0,5,0
67220,933,833,0.0,19,0
67221,933,4,0.0,18,0
67222,933,829,0.0,20,0
67223,934,1,194.0,1,5
67224,934,3,177.0,2,3
67225,934,20,135.0,3,1
67226,934,13,74.0,6,0
67227,934,831,16.0,11,0
67228,934,817,36.0,7,0
67229,934,807,24.0,9,0
67230,934,828,5.0,16,0
67231,934,832,9.0,15,0
67232,934,815,15.0,12,0
67233,934,18,4.0,17,0
67234,934,8,76.0,5,0
67235,934,830,10.0,14,0
67236,934,154,17.0,10,0
67237,934,813,12.0,13,0
67238,934,826,27.0,8,0
67239,934,825,0.0,21,0
67240,934,822,77.0,4,0
67241,934,833,0.0,19,0
67242,934,4,1.0,18,0
67243,934,829,0.0,20,0
67244,936,1,202.0,1,5
67245,936,3,181.0,2,3
67246,936,20,160.0,3,2
67247,936,13,74.0,6,0
67248,936,831,16.0,12,0
67249,936,817,51.0,7,0
67250,936,807,24.0,9,0
67251,936,828,6.0,18,0
67252,936,832,9.0,16,0
67253,936,815,15.0,13,0
67254,936,18,6.0,17,0
67255,936,8,76.0,5,0
67256,936,830,22.0,11,0
67257,936,154,23.0,10,0
67258,936,813,12.0,14,0
67259,936,826,45.0,8,0
67260,936,825,0.0,21,0
67261,936,822,77.0,4,0
67262,936,833,0.0,19,0
67263,936,4,11.0,15,0
67264,936,829,0.0,20,0
67265,937,1,227.0,1,6
67266,937,3,199.0,2,3
67267,937,20,160.0,3,2
67268,937,13,82.0,5,0
67269,937,831,16.0,13,0
67270,937,817,51.0,8,0
67271,937,807,24.0,12,0
67272,937,828,7.0,17,0
67273,937,832,9.0,16,0
67274,937,815,25.0,11,0
67275,937,18,6.0,18,0
67276,937,8,82.0,4,0
67277,937,830,26.0,10,0
67278,937,154,38.0,9,0
67279,937,813,12.0,14,0
67280,937,826,57.0,7,0
67281,937,825,0.0,21,0
67282,937,822,79.0,6,0
67283,937,833,0.0,19,0
67284,937,4,11.0,15,0
67285,937,829,0.0,20,0
67286,938,1,252.0,1,7
67287,938,3,199.0,2,3
67288,938,20,178.0,3,2
67289,938,13,97.0,4,0
67290,938,831,16.0,13,0
67291,938,817,55.0,8,0
67292,938,807,30.0,11,0
67293,938,828,9.0,17,0
67294,938,832,9.0,16,0
67295,938,815,33.0,10,0
67296,938,18,6.0,18,0
67297,938,8,92.0,5,0
67298,938,830,26.0,12,0
67299,938,154,38.0,9,0
67300,938,813,12.0,14,0
67301,938,826,58.0,7,0
67302,938,825,0.0,21,0
67303,938,822,91.0,6,0
67304,938,833,0.0,19,0
67305,938,4,11.0,15,0
67306,938,829,0.0,20,0
67307,939,1,252.0,1,7
67308,939,3,211.0,2,3
67309,939,20,203.0,3,3
67310,939,13,97.0,6,0
67311,939,831,17.0,13,0
67312,939,817,73.0,7,0
67313,939,807,30.0,12,0
67314,939,828,9.0,17,0
67315,939,832,11.0,16,0
67316,939,815,39.0,9,0
67317,939,18,6.0,18,0
67318,939,8,107.0,4,0
67319,939,830,30.0,11,0
67320,939,154,38.0,10,0
67321,939,813,12.0,14,0
67322,939,826,66.0,8,0
67323,939,825,0.0,22,0
67324,939,822,101.0,5,0
67325,939,833,0.0,19,0
67326,939,4,11.0,15,0
67327,939,829,0.0,20,0
67328,939,834,0.0,21,0
67372,940,834,0.0,21,0
67371,940,829,0.0,20,0
67370,940,4,11.0,16,0
67368,940,822,111.0,5,0
67366,940,826,66.0,8,0
67365,940,813,16.0,14,0
67364,940,154,44.0,9,0
67363,940,830,32.0,12,0
67359,940,832,12.0,15,0
67358,940,828,9.0,17,0
67355,940,831,17.0,13,0
67352,940,3,229.0,2,3
67367,940,825,0.0,22,0
67357,940,807,38.0,11,0
67360,940,815,39.0,10,0
67361,940,18,6.0,18,0
67362,940,8,119.0,4,0
67354,940,13,97.0,6,0
67369,940,833,0.0,19,0
67356,940,817,73.0,7,0
67353,940,20,218.0,3,3
67351,940,1,277.0,1,8
67440,942,3,247.0,3,3
67526,941,834,0.0,21,0
67521,941,825,0.0,22,0
67522,941,822,111.0,5,0
67443,942,831,27.0,13,0
67442,942,13,109.0,6,0
67441,942,20,251.0,2,3
67525,941,829,0.0,20,0
67524,941,4,11.0,16,0
67439,942,1,327.0,1,10
67523,941,833,0.0,19,0
67520,941,826,76.0,7,0
67519,941,813,22.0,14,0
67518,941,154,44.0,10,0
67517,941,830,33.0,12,0
67516,941,8,123.0,4,0
67515,941,18,8.0,18,0
67514,941,815,54.0,9,0
67513,941,832,12.0,15,0
67512,941,828,9.0,17,0
67511,941,807,38.0,11,0
67510,941,817,73.0,8,0
67509,941,831,25.0,13,0
67508,941,13,109.0,6,0
67507,941,20,236.0,2,3
67506,941,3,229.0,3,3
67505,941,1,302.0,1,9
67444,942,817,74.0,8,0
67445,942,807,38.0,12,0
67446,942,828,9.0,18,0
67447,942,832,18.0,15,0
67448,942,815,64.0,9,0
67449,942,18,16.0,16,0
67450,942,8,123.0,4,0
67451,942,830,45.0,10,0
67452,942,154,44.0,11,0
67453,942,813,26.0,14,0
67454,942,826,76.0,7,0
67455,942,825,0.0,22,0
67456,942,822,111.0,5,0
67457,942,833,0.0,19,0
67458,942,4,11.0,17,0
67459,942,829,0.0,21,0
67460,942,834,0.0,20,0
67461,943,1,345.0,1,10
67462,943,3,272.0,2,4
67463,943,20,251.0,3,3
67464,943,13,117.0,6,0
67465,943,831,27.0,13,0
67466,943,817,84.0,8,0
67467,943,807,44.0,12,0
67468,943,828,9.0,18,0
67469,943,832,18.0,15,0
67470,943,815,68.0,9,0
67471,943,18,16.0,16,0
67472,943,8,123.0,5,0
67473,943,830,47.0,10,0
67474,943,154,45.0,11,0
67475,943,813,26.0,14,0
67476,943,826,88.0,7,0
67477,943,825,0.0,22,0
67478,943,822,126.0,4,0
67479,943,833,0.0,19,0
67480,943,4,11.0,17,0
67481,943,829,0.0,21,0
67482,943,834,0.0,20,0
67483,944,1,363.0,1,10
67484,944,3,297.0,2,5
67485,944,20,266.0,3,3
67486,944,13,117.0,6,0
67487,944,831,27.0,13,0
67488,944,817,84.0,8,0
67489,944,807,52.0,10,0
67490,944,828,9.0,18,0
67491,944,832,18.0,15,0
67492,944,815,68.0,9,0
67493,944,18,16.0,16,0
67494,944,8,135.0,5,0
67495,944,830,49.0,12,0
67496,944,154,49.0,11,0
67497,944,813,27.0,14,0
67498,944,826,94.0,7,0
67499,944,825,0.0,22,0
67500,944,822,136.0,4,0
67501,944,833,0.0,19,0
67502,944,4,11.0,17,0
67503,944,829,0.0,21,0
67504,944,834,0.0,20,0
67527,945,1,381.0,1,10
67528,945,3,322.0,2,6
67529,945,20,278.0,3,3
67530,945,13,121.0,6,0
67531,945,831,27.0,13,0
67532,945,817,92.0,8,0
67533,945,807,58.0,10,0
67534,945,828,9.0,18,0
67535,945,832,18.0,15,0
67536,945,815,78.0,9,0
67537,945,18,16.0,16,0
67538,945,8,150.0,4,0
67539,945,830,49.0,12,0
67540,945,154,51.0,11,0
67541,945,813,27.0,14,0
67542,945,826,95.0,7,0
67543,945,825,0.0,22,0
67544,945,822,136.0,5,0
67545,945,833,0.0,19,0
67546,945,4,11.0,17,0
67547,945,829,0.0,21,0
67548,945,834,0.0,20,0
67732,955,1,117.0,2,2
67731,955,3,141.0,1,5
68106,948,4,0.0,21,0
68102,948,828,0.0,17,0
68100,948,831,0.0,15,0
68098,948,815,0.0,13,0
68096,948,835,0.0,11,0
68086,948,3,25.0,1,1
68104,948,837,0.0,19,0
68107,948,826,0.0,22,0
68105,948,821,0.0,20,0
68103,948,8,0.0,18,0
68101,948,836,0.0,16,0
68099,948,18,0.0,14,0
68097,948,825,0.0,12,0
68095,948,830,1.0,10,0
68094,948,832,2.0,9,0
68093,948,822,4.0,8,0
68092,948,807,6.0,7,0
68091,948,154,8.0,6,0
68090,948,13,10.0,5,0
68089,948,817,12.0,4,0
68088,948,20,15.0,3,0
68087,948,1,18.0,2,0
67571,949,3,50.0,1,2
67572,949,1,33.0,2,0
67573,949,20,15.0,6,0
67574,949,817,24.0,3,0
67575,949,13,14.0,7,0
67576,949,154,18.0,5,0
67577,949,807,6.0,9,0
67578,949,822,6.0,11,0
67579,949,832,2.0,12,0
67580,949,830,9.0,8,0
67581,949,835,0.0,15,0
67582,949,825,0.0,14,0
67583,949,815,0.0,17,0
67584,949,18,0.0,20,0
67585,949,831,0.0,19,0
67586,949,836,0.0,18,0
67587,949,828,0.0,16,0
67588,949,8,18.0,4,0
67589,949,837,0.0,21,0
67590,949,821,0.0,22,0
67591,949,4,0.0,23,0
67592,949,826,6.0,10,0
67593,949,838,1.0,13,0
67594,950,3,75.0,1,3
67595,950,1,39.0,2,0
67596,950,20,33.0,4,0
67597,950,817,36.0,3,0
67598,950,13,22.0,6,0
67599,950,154,18.0,8,0
67600,950,807,6.0,11,0
67601,950,822,7.0,10,0
67602,950,832,4.0,12,0
67603,950,830,13.0,9,0
67604,950,835,0.0,16,0
67605,950,825,0.0,14,0
67606,950,815,0.0,15,0
67607,950,18,0.0,19,0
67608,950,831,0.0,21,0
67609,950,836,0.0,20,0
67610,950,828,0.0,17,0
67611,950,8,28.0,5,0
67612,950,837,0.0,23,0
67613,950,821,0.0,22,0
67614,950,4,0.0,18,0
67615,950,826,21.0,7,0
67616,950,838,1.0,13,0
67617,951,3,100.0,1,4
67618,951,1,57.0,2,0
67619,951,20,33.0,5,0
67620,951,817,36.0,4,0
67621,951,13,32.0,6,0
67622,951,154,22.0,7,0
67623,951,807,6.0,13,0
67624,951,822,19.0,9,0
67625,951,832,4.0,14,0
67626,951,830,13.0,10,0
67627,951,835,0.0,18,0
67628,951,825,6.0,12,0
67629,951,815,2.0,15,0
67630,951,18,1.0,16,0
67631,951,831,0.0,21,0
67632,951,836,0.0,20,0
67633,951,828,0.0,19,0
67634,951,8,43.0,3,0
67635,951,837,0.0,23,0
67636,951,821,0.0,22,0
67637,951,4,8.0,11,0
67638,951,826,21.0,8,0
67639,951,838,1.0,17,0
67640,952,3,100.0,1,4
67641,952,1,57.0,3,0
67642,952,20,48.0,4,0
67643,952,817,48.0,5,0
67644,952,13,36.0,7,0
67645,952,154,22.0,10,0
67646,952,807,6.0,15,0
67647,952,822,29.0,8,0
67648,952,832,12.0,11,0
67649,952,830,38.0,6,1
67650,952,835,0.0,18,0
67651,952,825,6.0,14,0
67652,952,815,8.0,13,0
67653,952,18,3.0,16,0
67654,952,831,0.0,22,0
67655,952,836,0.0,21,0
67656,952,828,0.0,20,0
67657,952,8,61.0,2,0
67658,952,837,0.0,23,0
67659,952,821,0.0,19,0
67660,952,4,8.0,12,0
67661,952,826,22.0,9,0
67662,952,838,1.0,17,0
67663,953,3,106.0,1,4
67664,953,1,82.0,2,1
67665,953,20,60.0,5,0
67666,953,817,66.0,3,0
67667,953,13,37.0,7,0
67668,953,154,22.0,11,0
67669,953,807,14.0,14,0
67670,953,822,29.0,8,0
67671,953,832,16.0,13,0
67672,953,830,38.0,6,1
67673,953,835,0.0,19,0
67674,953,825,6.0,15,0
67675,953,815,23.0,9,0
67676,953,18,5.0,16,0
67677,953,831,0.0,22,0
67678,953,836,0.0,21,0
67679,953,828,0.0,20,0
67680,953,8,61.0,4,0
67681,953,837,0.0,23,0
67682,953,821,0.0,18,0
67683,953,4,18.0,12,0
67684,953,826,22.0,10,0
67685,953,838,1.0,17,0
67686,954,3,116.0,1,4
67687,954,1,107.0,2,2
67688,954,20,78.0,3,0
67689,954,817,72.0,4,0
67690,954,13,37.0,8,0
67691,954,154,22.0,11,0
67692,954,807,18.0,13,0
67693,954,822,44.0,7,0
67694,954,832,18.0,14,0
67695,954,830,50.0,6,1
67696,954,835,0.0,19,0
67697,954,825,6.0,15,0
67698,954,815,24.0,9,0
67699,954,18,5.0,16,0
67700,954,831,0.0,22,0
67701,954,836,0.0,21,0
67702,954,828,0.0,20,0
67703,954,8,69.0,5,0
67704,954,837,0.0,23,0
67705,954,821,0.0,18,0
67706,954,4,18.0,12,0
67707,954,826,22.0,10,0
67708,954,838,1.0,17,0
67733,955,20,96.0,3,0
67734,955,817,78.0,5,0
67735,955,13,38.0,9,0
67736,955,154,22.0,11,0
67737,955,807,20.0,12,0
67738,955,822,52.0,7,0
67739,955,832,18.0,14,0
67740,955,830,54.0,6,1
67741,955,835,0.0,19,0
67742,955,825,6.0,15,0
67743,955,815,39.0,8,0
67744,955,18,5.0,16,0
67745,955,831,0.0,21,0
67746,955,836,0.0,22,0
67747,955,828,0.0,20,0
67748,955,8,81.0,4,0
67749,955,837,0.0,23,0
67750,955,821,0.0,18,0
67751,955,4,18.0,13,0
67752,955,826,22.0,10,0
67753,955,838,1.0,17,0
67754,956,3,153.0,1,5
67755,956,1,142.0,2,3
67756,956,20,96.0,3,0
67757,956,817,88.0,5,0
67758,956,13,38.0,9,0
67759,956,154,28.0,10,0
67760,956,807,20.0,13,0
67761,956,822,54.0,7,0
67762,956,832,22.0,12,0
67763,956,830,72.0,6,1
67764,956,835,0.0,20,0
67765,956,825,6.0,16,0
67766,956,815,39.0,8,0
67767,956,18,13.0,15,0
67768,956,831,0.0,22,0
67769,956,836,1.0,17,0
67770,956,828,0.0,21,0
67771,956,8,96.0,4,0
67772,956,837,0.0,23,0
67773,956,821,0.0,19,0
67774,956,4,18.0,14,0
67775,956,826,22.0,11,0
67776,956,838,1.0,18,0
67777,957,3,168.0,1,5
67778,957,1,167.0,2,4
67779,957,20,98.0,5,0
67780,957,817,100.0,4,0
67781,957,13,38.0,9,0
67782,957,154,28.0,10,0
67783,957,807,26.0,11,0
67784,957,822,54.0,7,0
67785,957,832,26.0,12,0
67786,957,830,90.0,6,1
67787,957,835,0.0,20,0
67788,957,825,6.0,16,0
67789,957,815,47.0,8,0
67790,957,18,13.0,15,0
67791,957,831,0.0,22,0
67792,957,836,1.0,17,0
67793,957,828,0.0,21,0
67794,957,8,106.0,3,0
67795,957,837,0.0,23,0
67796,957,821,0.0,19,0
67797,957,4,18.0,14,0
67798,957,826,23.0,13,0
67799,957,838,1.0,18,0
67800,958,3,186.0,2,5
67801,958,1,192.0,1,5
67802,958,20,110.0,5,0
67803,958,817,115.0,3,0
67804,958,13,38.0,9,0
67805,958,154,28.0,11,0
67806,958,807,27.0,12,0
67807,958,822,56.0,7,0
67808,958,832,30.0,10,0
67809,958,830,100.0,6,1
67810,958,835,0.0,20,0
67811,958,825,6.0,16,0
67812,958,815,47.0,8,0
67813,958,18,13.0,15,0
67814,958,831,0.0,22,0
67815,958,836,1.0,17,0
67816,958,828,0.0,21,0
67817,958,8,114.0,4,0
67818,958,837,0.0,23,0
67819,958,821,0.0,19,0
67820,958,4,24.0,13,0
67821,958,826,23.0,14,0
67822,958,838,1.0,18,0
67823,959,3,198.0,2,5
67824,959,1,217.0,1,6
67825,959,20,120.0,5,0
67826,959,817,133.0,3,0
67827,959,13,38.0,9,0
67828,959,154,28.0,12,0
67829,959,807,33.0,10,0
67830,959,822,58.0,7,0
67831,959,832,30.0,11,0
67832,959,830,115.0,6,1
67833,959,835,0.0,20,0
67834,959,825,6.0,16,0
67835,959,815,48.0,8,0
67836,959,18,17.0,15,0
67837,959,831,0.0,22,0
67838,959,836,1.0,17,0
67839,959,828,0.0,21,0
67840,959,8,122.0,4,0
67841,959,837,0.0,23,0
67842,959,821,0.0,19,0
67843,959,4,24.0,13,0
67844,959,826,23.0,14,0
67845,959,838,1.0,18,0
67846,960,3,223.0,2,6
67847,960,1,232.0,1,6
67848,960,20,128.0,4,0
67849,960,817,151.0,3,0
67850,960,13,39.0,10,0
67851,960,154,28.0,13,0
67852,960,807,45.0,9,0
67853,960,822,62.0,7,0
67854,960,832,30.0,12,0
67855,960,830,115.0,6,1
67856,960,835,0.0,20,0
67857,960,825,6.0,16,0
67858,960,815,58.0,8,0
67859,960,18,17.0,15,0
67860,960,831,0.0,22,0
67861,960,836,1.0,17,0
67862,960,828,0.0,21,0
67863,960,8,124.0,5,0
67864,960,837,0.0,23,0
67865,960,821,0.0,19,0
67866,960,4,30.0,11,0
67867,960,826,23.0,14,0
67868,960,838,1.0,18,0
67869,960,839,0.0,24,0
67870,961,3,248.0,2,7
67871,961,1,250.0,1,6
67872,961,20,143.0,4,0
67873,961,817,161.0,3,0
67874,961,13,41.0,10,0
67875,961,154,28.0,13,0
67876,961,807,46.0,9,0
67877,961,822,70.0,7,0
67878,961,832,30.0,12,0
67879,961,830,121.0,6,1
67880,961,835,0.0,20,0
67881,961,825,6.0,16,0
67882,961,815,62.0,8,0
67883,961,18,17.0,15,0
67884,961,831,0.0,22,0
67885,961,836,1.0,17,0
67886,961,828,0.0,21,0
67887,961,8,136.0,5,0
67888,961,837,0.0,23,0
67889,961,821,0.0,19,0
67890,961,4,30.0,11,0
67891,961,826,23.0,14,0
67892,961,838,1.0,18,0
67893,961,839,0.0,24,0
67894,962,3,273.0,1,8
67895,962,1,265.0,2,6
67896,962,20,153.0,4,0
67897,962,817,179.0,3,0
67898,962,13,41.0,10,0
67899,962,154,28.0,13,0
67900,962,807,46.0,9,0
67901,962,822,70.0,7,0
67902,962,832,30.0,12,0
67903,962,830,129.0,6,1
67904,962,835,0.0,20,0
67905,962,825,7.0,16,0
67906,962,815,66.0,8,0
67907,962,18,17.0,15,0
67908,962,831,0.0,22,0
67909,962,836,1.0,17,0
67910,962,828,0.0,21,0
67911,962,8,148.0,5,0
67912,962,837,0.0,23,0
67913,962,821,0.0,19,0
67914,962,4,36.0,11,0
67915,962,826,25.0,14,0
67916,962,838,1.0,18,0
67917,962,839,0.0,24,0
67918,963,3,288.0,1,8
67919,963,1,265.0,2,6
67920,963,20,153.0,5,0
67921,963,817,204.0,3,1
67922,963,13,41.0,11,0
67923,963,154,28.0,13,0
67924,963,807,50.0,9,0
67925,963,822,80.0,7,0
67926,963,832,30.0,12,0
67927,963,830,147.0,6,1
67928,963,835,1.0,17,0
67929,963,825,7.0,16,0
67930,963,815,74.0,8,0
67931,963,18,19.0,15,0
67932,963,831,0.0,22,0
67933,963,836,1.0,18,0
67934,963,828,0.0,21,0
67935,963,8,160.0,4,0
67936,963,837,0.0,23,0
67937,963,821,0.0,20,0
67938,963,4,42.0,10,0
67939,963,826,25.0,14,0
67940,963,838,1.0,19,0
67941,963,839,0.0,24,0
67942,964,3,313.0,1,9
67943,964,1,280.0,2,6
67944,964,20,165.0,6,0
67945,964,817,212.0,3,1
67946,964,13,43.0,10,0
67947,964,154,28.0,13,0
67948,964,807,54.0,9,0
67949,964,822,81.0,7,0
67950,964,832,30.0,12,0
67951,964,830,165.0,5,1
67952,964,835,1.0,17,0
67953,964,825,7.0,16,0
67954,964,815,80.0,8,0
67955,964,18,19.0,15,0
67956,964,831,0.0,22,0
67957,964,836,1.0,18,0
67958,964,828,0.0,21,0
67959,964,8,170.0,4,0
67960,964,837,0.0,23,0
67961,964,821,0.0,20,0
67962,964,4,42.0,11,0
67963,964,826,25.0,14,0
67964,964,838,1.0,19,0
67965,964,839,0.0,24,0
68061,965,839,0.0,24,0
68060,965,838,1.0,19,0
68059,965,826,25.0,14,0
68058,965,4,52.0,10,0
68056,965,837,0.0,23,0
68055,965,8,170.0,5,0
68054,965,828,0.0,21,0
68053,965,836,1.0,18,0
68051,965,18,21.0,15,0
68050,965,815,84.0,7,0
68049,965,825,7.0,16,0
68047,965,830,165.0,6,1
68046,965,832,38.0,12,0
68044,965,807,54.0,9,0
68041,965,817,227.0,3,1
68048,965,835,1.0,17,0
68052,965,831,0.0,22,0
68045,965,822,81.0,8,0
68057,965,821,0.0,20,0
68042,965,13,49.0,11,0
68043,965,154,29.0,13,0
68039,965,1,305.0,2,7
68040,965,20,177.0,4,0
